sign_id,Shape,RFRAME,LFRAME,SEQUENCE,TC,OVERHEAD,CONDITION,SUPPORT,mutcd_code,ID,long,lat,alt,X1,Y1,X2,Y2,rclink,RouteNo,County,District,ImagePath,physical_condition,overhead_type,frame_id_2018,frame_path_2018,bbox_x1,bbox_y1,bbox_x2,bbox_y2
18532,,16240,16241,FR_I285_Lane5_CW_Run1(0).avi,54721.811,0,0,0,D10-2,214,-84.4693042,33.62098104,316.3450673,2140.38684,346.81413,2277.22339,383.70984,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16240.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,13915,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0008/13915.jpg,2004.3,783.36,2129.76,1026.56
18533,,16238,16239,FR_I285_Lane5_CW_Run1(0).avi,54721.396,0,0,0,W20-1,215,-84.46924672,33.62097899,318.1701303,2153.6187,201.83985,2301.92569,210.50511,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16238.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18534,,16190,16192,FR_I285_Lane5_CW_Run1(0).avi,54711.77,0,0,0,W4-1,216,-84.46668335,33.6208625,317.2401471,2046.33937,144.43877,2237.71758,143.07804,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16190.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,13867,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0008/13867.jpg,1416.78,455.68,1793.16,847.36
18535,,16167,16168,FR_I285_Lane5_CW_Run1(0).avi,54706.803,0,0,0,W4-1,217,-84.46538966,33.6207509,316.3038415,2058.01605,184.06996,2240.87293,186.84917,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16167.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,13843,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0008/13843.jpg,1823.76,535.04,2132.82,947.2
18536,,16082,16084,FR_I285_Lane5_CW_Run1(0).avi,54689.494,0,0,0,E5-1a,218,-84.46101202,33.61989169,315.6641216,2068.53183,156.09874,2301.81272,152.65298,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16082.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,13760,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0008/13760.jpg,1842.12,363.52,2285.82,844.8
18538,,16071,16072,FR_I285_Lane5_CW_Run1(0).avi,54687.173,0,0,0,W20-1,220,-84.46049304,33.61985993,314.0411674,2265.27112,184.22096,2381.70005,190.71848,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16071.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18539,,16050,16051,FR_I285_Lane5_CW_Run1(0).avi,54683.079,0,0,0,I550-1,221,-84.4594106,33.61949197,312.7182187,2277.17182,133.5163,2429.08133,122.3161,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16050.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,13727,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0008/13727.jpg,1995.12,563.2,2160.36,780.8
18540,,16026,16029,FR_I285_Lane5_CW_Run1(0).avi,54678.484,1,0,0,E1-2b,222,-84.45866989,33.61914942,321.9958877,1473.59168,-100.10113,1470.94982,-118.39584,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\16026.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18541,,14090,14092,FR_I285_Lane5_CW_Run1(0).avi,54279.476,0,0,0,I-2,290,-84.37046979,33.64818123,263.5553278,2180.68692,204.47368,2361.25234,214.02135,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\14090.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18542,,14068,14069,FR_I285_Lane5_CW_Run1(0).avi,54274.639,0,0,0,R553-1,291,-84.36981642,33.64905247,263.2681426,2148.90811,152.63363,2287.55844,155.15657,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\14068.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11762,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11762.jpg,2007.36,593.92,2160.36,824.32
18544,,14017,14018,FR_I285_Lane5_CW_Run1(0).avi,54263.387,0,0,0,W4-1,295,-84.36827962,33.65095785,262.0549852,2035.35807,120.65048,2258.16978,104.71094,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\14017.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11712,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11712.jpg,1860.48,517.12,2068.56,816.64
18546,,13975,13978,FR_I285_Lane5_CW_Run1(0).avi,54255.17,4,0,0,D3-1,297,-84.36710649,33.65237041,264.5496536,1292.99758,26.64149,1296.9665,17.00134,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13975.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18547,,13962,13966,FR_I285_Lane5_CW_Run1(0).avi,54252.815,2,0,0,E1-1,298,-84.36699237,33.65246958,271.7197939,1185.45403,-111.82528,1182.91047,-123.72958,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13962.jpg"" width=""512"" height=""384"" />",Good Condition,Cantilever,None,None,None,None,None,None
18548,,13934,13936,FR_I285_Lane5_CW_Run1(0).avi,54246.858,0,0,0,E5-1a,299,-84.36593,33.65402579,263.95601,2105.21345,163.49894,2318.57363,160.89415,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13934.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11631,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11631.jpg,2025.72,593.92,2307.24,857.6
18549,,13905,13908,FR_I285_Lane5_CW_Run1(0).avi,54241.405,2,0,0,E0-1a,300,-84.36514992,33.65495634,269.5183787,1382.05183,10.00809,1385.22469,1.74925,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13905.jpg"" width=""512"" height=""384"" />",Good Condition,Cantilever,None,None,None,None,None,None
18550,,13822,13823,FR_I285_Lane5_CW_Run1(0).avi,54224.7,0,0,0,D9-18,301,-84.36248298,33.65816215,270.2964568,2186.62096,136.0864,2410.98914,136.1494,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13822.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11519,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11519.jpg,1783.98,409.6,2356.2,911.36
18551,,13775,13778,FR_I285_Lane5_CW_Run1(0).avi,54215.883,1,0,0,E1-1,302,-84.36082463,33.65926284,277.9388596,1096.34724,-6.30878,1098.04745,-12.20115,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13775.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18554,,13734,13736,FR_I285_Lane5_CW_Run1(0).avi,54207.607,0,0,0,D9-18,305,-84.3587992,33.66046419,279.5365346,2233.62582,107.10862,2387.10572,99.79047,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13734.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11433,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11433.jpg,1783.98,422.4,2175.66,832
18555,,13671,13673,FR_I285_Lane5_CW_Run1(0).avi,54195.19,4,0,0,D3-1,306,-84.35594014,33.66152015,293.3239881,1254.28546,-14.50507,1252.99397,-24.47941,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13671.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18556,,13666,13667,FR_I285_Lane5_CW_Run1(0).avi,54194.028,0,0,0,D10-2,307,-84.35535681,33.66182549,287.8133804,1962.15798,240.29883,2161.51569,263.65557,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13666.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18558,,13596,13600,FR_I285_Lane5_CW_Run1(0).avi,54180.872,3,0,0,E1-1,309,-84.35241813,33.66308056,302.230387,1472.03133,2.9784,1482.69092,-6.14991,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13596.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,11298,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11298.jpg,954.72,51.2,1517.76,540.16
18559,,13553,13554,FR_I285_Lane5_CW_Run1(0).avi,54171.771,0,0,0,R2-1,310,-84.35002091,33.66408719,297.566317,2083.38837,191.98716,2287.72115,199.88954,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13553.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11253,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11253.jpg,1912.5,611.84,2117.52,870.4
18560,,13549,13551,FR_I285_Lane5_CW_Run1(0).avi,54171.173,0,0,0,DEST-1,311,-84.3499831,33.66418119,299.5460935,2263.5225,37.53799,2404.34454,25.57847,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13549.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11250,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11250.jpg,1768.68,320,2399.04,819.2
18561,,3533,3534,FR_I285_Lane5_CW_Run1(0).avi,52112.714,0,0,0,R2-1,975,-84.42279503,33.91371312,290.222867,1802.91917,601.75335,1391.33725,636.22081,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03533.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,1336,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/01336.jpg,1744.2,478.72,2019.6,837.12
18566,,3397,3398,FR_I285_Lane5_CW_Run1(0).avi,52084.072,0,0,0,W4-1,980,-84.42804613,33.90957142,275.5862077,1750.10617,674.18242,1316.50551,683.08332,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03397.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,1201,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/01201.jpg,1413.72,496.64,1780.92,857.6
18567,,3376,3377,FR_I285_Lane5_CW_Run1(0).avi,52079.659,0,0,0,D10-4,981,-84.42884378,33.90887659,272.8121714,2047.55516,712.15666,1390.16061,718.51444,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03376.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,1180,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/01180.jpg,1597.32,496.64,1783.98,911.36
18573,,3247,3248,FR_I285_Lane5_CW_Run1(0).avi,52053.152,0,0,0,E5-1a,987,-84.43375823,33.90494454,265.4190268,1991.50758,761.84646,1618.94162,754.21712,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03247.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,1053,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/01053.jpg,1992.06,596.48,2279.7,896
18575,,3209,3211,FR_I285_Lane5_CW_Run1(0).avi,52045.488,1,0,0,E0-3,989,-84.43535326,33.90426836,270.6350257,789.33808,204.64983,661.60576,348.60212,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03209.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18576,,3191,3193,FR_I285_Lane5_CW_Run1(0).avi,52041.797,0,0,0,CLEAN-1,990,-84.43632787,33.90381259,263.1416707,1966.21843,617.71797,1463.08111,659.45807,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03191.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18577,,3187,3188,FR_I285_Lane5_CW_Run1(0).avi,52040.772,0,0,0,R2-1,991,-84.43662963,33.90372226,262.7650988,2097.61659,499.647,1685.85622,545.89954,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03187.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,993,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00993.jpg,1793.16,391.68,2007.36,650.24
18580,,3150,3151,FR_I285_Lane5_CW_Run1(0).avi,52033.297,0,0,0,R553-1,994,-84.43842844,33.90303375,256.3347317,2039.90138,615.46175,1623.62857,645.92074,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03150.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,957,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00957.jpg,2157.3,445.44,2386.8,765.44
18581,,3146,3148,FR_I285_Lane5_CW_Run1(0).avi,52032.707,0,0,0,D3-3i,995,-84.43851042,33.90297307,256.1645446,1911.33548,648.97051,1411.58249,674.91705,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03146.jpg"" width=""512"" height=""384"" />",Obstruction,Ground,954,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00954.jpg,1759.5,381.44,2282.76,857.6
18582,,3126,3127,FR_I285_Lane5_CW_Run1(0).avi,52028.492,0,0,0,R553-7,996,-84.43959518,33.90257773,253.3201796,2217.20632,621.76418,1760.71764,647.1953,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03126.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,933,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00933.jpg,2126.7,435.2,2383.74,765.44
18584,,3114,3115,FR_I285_Lane5_CW_Run1(0).avi,52026.033,0,0,0,M1-10,998,-84.44017655,33.90235807,251.9865791,2151.34255,680.15206,1710.36193,678.12456,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03114.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,921,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00921.jpg,1985.94,547.84,2172.6,760.32
18585,,3104,3106,FR_I285_Lane5_CW_Run1(0).avi,52024.155,0,0,0,D9-18,999,-84.44055942,33.90218818,252.3451953,1998.08779,596.23455,1456.74607,643.88073,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03104.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,912,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00912.jpg,1676.88,320,2197.08,844.8
18586,,3102,3103,FR_I285_Lane5_CW_Run1(0).avi,52023.526,0,0,0,I550-1,1000,-84.44073926,33.90213713,251.2274095,2044.27017,716.55077,1658.03197,721.61951,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03102.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,909,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00909.jpg,1863.54,581.12,2071.62,844.8
18587,,3098,3099,FR_I285_Lane5_CW_Run1(0).avi,52022.699,0,0,0,I-2,1001,-84.44090885,33.9020545,251.8571259,2053.77696,616.97419,1704.06267,618.1023,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\03098.jpg"" width=""512"" height=""384"" />",Obstruction,Ground,905,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0/00905.jpg,1811.52,458.24,2172.6,821.76
18588,,4977,4979,FR_I285_Lane5_CW_Run1(0).avi,52409.348,0,0,0,I-2,876,-84.34800253,33.91476939,293.2820269,2003.47275,703.05582,1494.57098,710.15206,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04977.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2770,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02770.jpg,2169.54,686.08,2414.34,816.64
18590,,4955,4956,FR_I285_Lane5_CW_Run1(0).avi,52404.694,0,0,0,D9-18,878,-84.34912775,33.91440756,297.2436329,1982.99078,640.97419,1714.50046,652.2553,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04955.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2743,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02743.jpg,1958.4,491.52,2285.82,842.24
18593,,4905,4907,FR_I285_Lane5_CW_Run1(0).avi,52394.822,0,4,0,W4-2,882,-84.35164374,33.91365524,302.5405823,1945.49585,712.50783,1392.72166,694.45807,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04905.jpg"" width=""512"" height=""384"" />",Obstructed,Ground,2695,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02695.jpg,2178.72,568.32,2414.34,834.56
18595,,4879,4881,FR_I285_Lane5_CW_Run1(0).avi,52389.559,0,0,0,M1-10,884,-84.35288567,33.91318724,305.1677786,2013.22528,625.87709,1498.24101,653.2483,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04879.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2669,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02669.jpg,2267.46,576,2371.5,711.68
18596,,4872,4874,FR_I285_Lane5_CW_Run1(0).avi,52388.221,0,0,0,D9-18,885,-84.35319414,33.91305402,305.4539459,1975.80272,662.09707,1534.8221,681.35829,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04872.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2662,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02662.jpg,2065.5,504.32,2405.16,839.68
18598,,4831,4832,FR_I285_Lane5_CW_Run1(0).avi,52380.043,0,1,0,W4-2,887,-84.35527973,33.91221536,308.2549425,2308.58433,735.66083,1892.31152,733.40461,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04831.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,None,None,None,None,None,None
18601,,4777,4779,FR_I285_Lane5_CW_Run1(0).avi,52368.701,4,0,0,E1-2,890,-84.35767399,33.91115208,320.2023033,896.42949,163.97143,720.44424,321.90691,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04777.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18602,,4781,4782,FR_I285_Lane5_CW_Run1(0).avi,52369.321,0,0,0,OM3-R,891,-84.35762947,33.91114108,313.6985263,1800.11893,837.6644,1434.15571,818.40318,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04781.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2571,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02571.jpg,2135.88,770.56,2246.04,980.48
18603,,4756,4757,FR_I285_Lane5_CW_Run1(0).avi,52364.286,0,0,0,W4-3,892,-84.35884009,33.9106608,318.0313632,1823.47097,627.76774,1462.47558,655.97051,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04756.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18604,,4724,4726,FR_I285_Lane5_CW_Run1(0).avi,52358.142,0,0,0,E5-1a,893,-84.36042191,33.9102135,320.1559473,2003.90909,740.09302,1362.15011,747.85624,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04724.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,2515,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02515.jpg,2025.72,660.48,2215.44,883.2
18606,,4685,4688,FR_I285_Lane5_CW_Run1(0).avi,52350.391,2,0,0,INTERCHANGE,895,-84.36230396,33.9099921,325.7270286,561.58986,218.91429,439.75392,363.31244,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04685.jpg"" width=""512"" height=""384"" />",Good Condition,Cantilever,None,None,None,None,None,None
18607,,4665,4667,FR_I285_Lane5_CW_Run1(0).avi,52346.151,0,0,0,E5-1a,896,-84.36353253,33.90985322,318.9394765,1915.77696,689.35484,1358.49032,706.2765,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04665.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,2457,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02457.jpg,2172.6,611.84,2405.16,872.96
18609,,4658,4659,FR_I285_Lane5_CW_Run1(0).avi,52344.54,0,0,0,D10-4,898,-84.36384973,33.9096945,317.6880439,2385.70876,793.04147,2140.90876,782.88848,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04658.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2448,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02448.jpg,2187.9,739.84,2242.98,847.36
18611,,4623,4626,FR_I285_Lane5_CW_Run1(0).avi,52337.933,1,0,0,E1-1,900,-84.36563757,33.91005689,318.2344152,598.23091,111.82491,465.42985,313.56088,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04623.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18612,,4625,4627,FR_I285_Lane5_CW_Run1(0).avi,52338.136,1,0,0,E1-1,901,-84.36558913,33.91000143,319.0150424,1135.62803,119.23126,902.01421,269.28977,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04625.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
18613,,4600,4602,FR_I285_Lane5_CW_Run1(0).avi,52332.966,0,0,0,G400,902,-84.36699163,33.91015307,308.1400251,2286.97235,792.04147,1686.81751,773.99171,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04600.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2392,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02392.jpg,2077.74,686.08,2252.16,885.76
18614,,4593,4595,FR_I285_Lane5_CW_Run1(0).avi,52331.46,0,0,0,D1-2e,903,-84.36731215,33.91020015,307.2220229,2045.77327,774.76037,1585.50415,763.47926,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04593.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2386,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02386.jpg,2065.5,655.36,2337.84,911.36
18616,,4577,4579,FR_I285_Lane5_CW_Run1(0).avi,52327.988,0,0,0,D1-2e,905,-84.36818288,33.91038284,304.7488136,2066.11152,698.5576,1526.87465,710.96682,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04577.jpg"" width=""512"" height=""384"" />",Obstruction,Ground,2370,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02370.jpg,2160.36,616.96,2426.58,880.64
18617,,4574,4575,FR_I285_Lane5_CW_Run1(0).avi,52327.112,0,0,0,R553-7,906,-84.36841686,33.91044515,303.5948946,2118.56682,745.07005,1746.29032,739.42949,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04574.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2366,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02366.jpg,2273.58,655.36,2399.04,890.88
18618,,4555,4558,FR_I285_Lane5_CW_Run1(0).avi,52323.407,2,0,0,E1-1a,907,-84.3691261,33.91065623,308.4632658,559.91469,132.25112,463.60858,342.09707,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04555.jpg"" width=""512"" height=""384"" />",Good Condition,Cantilever,None,None,None,None,None,None
18620,,4554,4555,FR_I285_Lane5_CW_Run1(0).avi,52322.755,0,0,0,R2-1,909,-84.3694906,33.91065711,300.8962352,2246.73655,651.38064,1761.00208,670.45398,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04554.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
18622,,4529,4531,FR_I285_Lane5_CW_Run1(0).avi,52317.49,0,0,0,D9-13a,911,-84.37068548,33.91085434,298.0945242,1923.75783,735.7845,1408.77356,730.71575,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04529.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2323,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02323.jpg,1906.38,565.76,2252.16,832
18624,,4492,4496,FR_I285_Lane5_CW_Run1(0).avi,52309.993,2,0,0,E1-1,913,-84.37228888,33.91124434,304.5894757,401.11728,91.89366,353.47109,356.48203,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04492.jpg"" width=""512"" height=""384"" />",Good Condition,Cantilever,None,None,None,None,None,None
18626,,4459,4460,FR_I285_Lane5_CW_Run1(0).avi,52302.299,0,0,0,R553-1,915,-84.37439721,33.91152121,292.9902691,1922.84396,727.67451,1613.65065,725.64701,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04459.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2253,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02253.jpg,1933.92,583.68,2120.58,837.12
18627,,4422,4423,FR_I285_Lane5_CW_Run1(0).avi,52294.268,0,0,0,W4-3,916,-84.37636217,33.91186394,290.7395893,1695.50323,658.30507,1366.09493,671.8424,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04422.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2217,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02217.jpg,2083.86,465.92,2432.7,839.68
18631,,4366,4368,FR_I285_Lane5_CW_Run1(0).avi,52282.392,4,0,0,E1-1,920,-84.37923773,33.91208663,296.7012197,34.44609,61.67283,122.8438,285.75076,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04366.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
18632,,4341,4342,FR_I285_Lane5_CW_Run1(0).avi,52277.003,0,0,0,R2-1,921,-84.3807112,33.91203174,294.4880949,1665.99447,680.1235,1292.58986,691.40461,1211040700,407,121,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04341.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
